序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
73,"
                                                                                                                                                ", 2015-7-29 12:05,3,1,1034,iPhone 6 Plus,CtkLseIyF
74,"
                                                                                                                                                ", 2015-7-29 11:50,6,评论,1442,iPhone 6 Plus,CtkFlFrao
75,"
                                                                                                    #美食南京#对南京人来说，美食吃的不仅是味道，还有回忆！↓↓↓你还认识他们么？摄影：@汤包星的SUPERSONIC ​​​​                                            ", 2015-7-29 11:40,6,评论,2,皮皮时光机,CtkBm4rzc
76,"
                                                                                                    #南京旅游#南京六大文艺避暑胜地：①南京植物园北园；②南京体育学院；③1865创意园；④长江路；⑤颐和路；⑥先锋书店。你最喜欢去哪里？ ​​​​                                            ", 2015-7-29 11:10,4,6,3,南京旅游网站群,Ctkp92yXP
77,"
                                                                                                    #现场播报#2015金陵连锁酒店首届综合技能大赛中的部分参赛作品：客房欢迎水果和前厅欢迎饮品。 ​​​​                                            ", 2015-7-29 11:06,2,1,赞,三星Galaxy NOTE III,CtknHt7ij
78,"
                                                                                                    #现场播报#2015金陵连锁酒店首届综合技能大赛正在河西金陵会议中心进行，图为来自张家港的1号选手正接待评委扮演的入住客人，进行模拟酒店前厅领房服务技能竞赛。 ​​​​                                            ", 2015-7-29 10:48,1,1,1,三星Galaxy NOTE III,Ctkgf3SWu
79,"
                                                                                                    #温馨提示#天热了大家都喜欢开空调，但一些空调的使用的常识你知道吗？①最合适的温度：26度；②室内外温差最好在5—6度之间；③风口向上，制冷效果好；④当屋内气温不高，而湿度较大时，可使用除湿模式；⑤配合使用电风扇，加速空气循环；⑥开机3小时最好关一段时间，注意换气。 ​​​​                                            ", 2015-7-29 10:35,3,评论,赞,皮皮时光机,CtkaVyaHK
80,"
                                                                                                    #现场播报#为加快推进酒店转型升级，促进酒店运营管理团队及全体员工的创新意识、实操能力的培养，金陵连锁酒店首届综合技能大赛历时两个多月的准备和预赛，今天上午正式进入决赛环节，来自全国35家单位150名选手正在金陵会议中心进行前厅、厨艺等七个项目的决赛。 ​​​​                                            ", 2015-7-29 10:22,2,评论,1,三星Galaxy NOTE III,Ctk5H8UoF
81,"
                                                                                                    【提醒！坐车时这10种姿势就是“作死”！】现在很多人坐车十分重视“舒适度”：翘起二郎腿，给座椅套座套，腰部垫个抱枕，颈部也弄个护颈枕…看似舒服，其实十分危险！全球著名汽车碰撞安全领域专家总结的10大不良乘车习惯，看你中了几个？O乘车时做这10种姿势就是“作死”！条条中枪！ ​​​​                                            ", 2015-7-29 10:00,1,评论,2,皮皮时光机,CtjWOAP6r
82,"
                                                                                                    好壮观啊                                             ", 2015-7-29 09:20,3,2,44,南京旅游网站群,CtjGuxu1a
